timestamp,language/m-small,language/m-mid,language/m-large,multimodal/mm-image,reason/deepseek-r1
390000,596356.0,676240.9999999999,124269.0,,
390600,599143.0000000001,563265.9999999998,133136.00000000003,,
391200,595621.0000000001,776861.0,129431.00000000001,,
391800,647969.0000000002,589316.9999999999,128160.00000000001,,
392400,648489.0,685633.0000000001,128575.00000000006,,
393000,596951.0,733180.9999999998,120875.0,,
393600,606923.0,913183.9999999998,119913.00000000003,,
394200,626846.0,952588.0,121666.0,,
394800,633659.0,784424.9999999998,119677.00000000004,,
395400,638025.0,607602.0,122274.00000000003,,
396000,642460.0,726677.9999999999,123494.00000000001,,
396600,636503.0,835140.0000000002,118590.99999999996,,
397200,643421.0,972139.0000000005,116970.0,,
397800,631298.0,927278.0,113682.99999999997,,
398400,640695.0000000001,724133.0,112772.00000000003,,
399000,643264.0,719147.0,112242.0,,
399600,642740.0,871552.0000000003,112568.99999999999,,
400200,645604.0,842542.0,111573.99999999999,,
400800,652735.0,714256.0,114975.99999999999,,
401400,642460.0000000001,820877.0000000001,112813.99999999999,,
402000,645625.0,781550.0000000001,108609.99999999996,,
402600,640790.0,941348.0,116656.99999999999,,
403200,643240.0,953749.9999999998,120975.0,,
403800,632068.0,1042713.0,117955.99999999999,,
404400,632193.0000000001,1158410.0,117365.99999999999,,
405000,630983.0000000001,1266090.0,117173.00000000003,,
405600,627137.0000000001,1321301.0000000005,119142.99999999997,,
406200,615393.9999999999,1297928.9999999998,121950.99999999993,,
406800,627368.0000000001,1345274.9999999995,118115.99999999999,,
407400,612126.0000000001,1440578.9999999998,114569.00000000001,,
408000,615159.0000000001,1483036.9999999998,121149.00000000003,,
408600,609894.9999999999,1455133.0000000005,119688.0,,
409200,609387.0,1538437.0,121006.0,,
409800,610139.0,1554634.9999999995,117505.0,,
410400,622070.0,1425877.0,112676.0,,
411000,631816.0,1405065.0,113393.99999999999,,
411600,639622.0000000001,1402462.0,122688.00000000001,,
412200,641036.0,1441415.9999999995,121475.00000000003,,
412800,642503.0,1312441.0000000002,123309.00000000003,,
413400,665573.0,1387646.0,122823.00000000001,,
414000,667794.9999999999,1417227.0000000002,123596.00000000001,,
414600,689781.9999999999,1458542.0000000005,123083.99999999997,,
415200,712123.9999999999,1363653.0,115474.00000000003,,
415800,721532.0,1432186.0000000002,114187.00000000003,,
416400,749199.0000000001,1487540.0000000007,103230.0,,
417000,774549.0,1440599.0,135888.99999999997,,
417600,833640.9999999999,1338903.9999999998,179879.0,,
418200,849184.0000000001,1390634.9999999998,202977.0,,
418800,872798.0,1462642.9999999998,217233.00000000003,,
419400,879284.0,1412595.9999999993,210885.0000000001,,
420000,901360.9999999999,1429793.0,148051.00000000003,,
420600,918985.0,1587033.0000000002,121930.00000000003,,
421200,907022.0,1594023.0,113573.99999999996,,
421800,908126.9999999999,1367065.0,107653.00000000004,,
422400,915812.0,1324797.0000000005,108064.0,,
423000,905428.0,1529115.0000000002,109272.0,,
423600,911586.0,1538280.0000000005,107238.00000000001,,
424200,904698.9999999999,1497956.0,108265.0,,
424800,900643.0000000001,1531945.0000000002,104998.0,,
425400,877260.0,1238840.0000000005,107689.00000000001,,
426000,863719.0000000002,1166093.9999999998,102976.0,,
426600,842308.0000000001,1470443.0,107910.99999999999,,
427200,815941.0,1491567.9999999998,92327.99999999999,,
427800,804392.0,1497781.9999999998,95140.99999999999,,
428400,782281.0,1422478.9999999993,94572.99999999997,,
429000,750195.0,1495602.9999999998,90578.0,,
429600,715110.0,1489541.0,94129.0,,
430200,692341.9999999999,1456707.0000000002,95762.0,,
430800,665684.9999999998,1422790.9999999995,96642.00000000003,,
431400,641196.0,1431284.0,96073.00000000003,,
432000,608045.9999999999,1420878.0,94043.00000000003,,
432600,584395.0,1415955.0,94330.0,,
433200,560511.0,1416974.9999999998,91087.0,,
433800,534865.0000000001,1346303.0000000002,91894.00000000001,,
434400,503578.0000000001,1293706.0,90952.0,,
435000,483243.0,1292802.9999999998,90031.0,,
435600,472172.0000000001,1262590.0,89737.00000000001,,
436200,458492.0,1233571.0,90421.99999999994,,
436800,453231.0,1419775.0000000007,89391.00000000001,,
437400,440303.0,1511556.0000000002,90449.00000000001,,
438000,433339.00000000006,1443681.9999999993,90934.00000000004,,
438600,427612.99999999994,1457483.9999999995,92373.00000000001,,
439200,468597.99999999994,1424717.0,100628.00000000004,,
439800,432974.00000000006,1447406.9999999998,93159.00000000001,,
440400,428781.0,1446051.0000000005,93231.99999999996,,
441000,472550.0,1482116.9999999998,93830.00000000001,,
441600,464938.0000000001,1493385.0000000002,93718.0,,
442200,472947.0,1515548.9999999998,92855.0,,
442800,535017.9999999998,1450284.0000000002,96913.0,,
443400,453034.00000000006,1414077.0,102048.00000000003,,
444000,574472.0,1426943.0,89712.0,,
444600,618048.0000000001,1420248.0,83833.99999999999,,
445200,464055.0,1478020.0000000002,88039.00000000001,,
445800,408258.00000000006,1434414.0000000002,86446.00000000001,,
446400,455157.0,1425060.0,86444.00000000001,,
447000,498305.0,1435934.0,85909.0,,
447600,479244.00000000006,1387500.000000001,84230.0,,
448200,526893.0,1362176.0,86534.00000000003,,
448800,574025.0,1353366.9999999998,89575.0,,
449400,502267.9999999999,1298932.0000000002,90896.0,,
450000,456185.00000000006,1266853.0000000005,88792.0,,
450600,496147.0,1245137.9999999998,91131.00000000003,,
451200,454553.0,1260110.0,90473.00000000001,,
451800,590921.9999999999,1256413.0,87447.0,,
452400,551596.0000000001,1223452.0000000002,88211.99999999999,,
453000,440618.0,1344413.0,91215.99999999999,,
453600,465117.00000000006,1266387.0,92353.99999999997,,
454200,523947.99999999994,1030416.0000000002,88382.00000000003,,
454800,489651.0,1138005.0,92662.0,,
455400,560808.0000000001,1371906.0000000005,89655.0,,
456000,489987.99999999994,1395854.9999999998,93106.00000000004,,
456600,567536.0000000001,1450604.9999999995,99615.0,,
457200,544646.0,1442708.0000000002,95824.99999999999,,
457800,581930.0000000001,1465572.0000000005,89318.0,,
458400,587184.0000000001,1472548.9999999995,86645.99999999999,,
459000,574174.0,1455085.9999999998,87664.0,,
459600,605906.0,1467336.0000000005,87456.00000000003,,
460200,655589.0000000001,1422732.9999999998,88590.00000000001,,
460800,622766.0,1417202.0000000005,88411.00000000001,,
461400,689371.0000000001,1415385.9999999998,88577.00000000001,,
462000,695218.0,1500975.9999999998,86315.00000000003,,
462600,719367.0000000001,1480132.0000000007,87965.99999999999,,
463200,730633.0000000001,1470479.0000000002,86513.00000000003,,
463800,762709.9999999999,1324320.0,89320.00000000001,,
464400,708696.0,1419175.0,93595.99999999999,,
465000,743808.0,1489756.9999999998,98052.99999999999,,
465600,771466.0,1472040.9999999998,99490.0,,
466200,791393.0000000001,1408950.0000000002,98185.00000000001,,
466800,817044.0000000001,1288191.0000000005,100820.00000000003,,
467400,911583.0,1490345.0000000007,101106.0,,
468000,738879.0000000001,1526259.0000000002,105630.00000000003,,
468600,764422.0,1629575.0000000007,101563.00000000003,,
469200,819201.0,1599227.9999999993,103440.00000000004,,
469800,828992.0,1578163.0000000007,107893.00000000003,,
470400,799516.0,1560274.0000000002,104923.00000000001,,
471000,804558.0,1568299.0000000002,103344.00000000004,,
471600,788381.0,1600127.0000000002,109373.00000000003,,
472200,757744.9999999999,1645688.0,109920.0,,
472800,775582.0000000001,1626892.0000000002,109018.00000000001,,
473400,793950.9999999999,1637019.9999999993,107654.99999999997,,
474000,742756.0,1589875.0000000002,107315.99999999999,,
474600,757631.9999999999,1558241.0,108266.00000000004,,
475200,745068.0,0.0,104401.0,,
475800,731208.0000000002,0.0,111425.99999999999,,
476400,707379.0,0.0,103480.00000000001,,
477000,676056.9999999999,0.0,104532.0,,
477600,722941.0,0.0,102125.0,,
478200,963775.9999999999,8402.999999999998,106868.0,,
478800,747466.9999999999,1500491.0000000005,105835.00000000001,,
479400,751485.0000000001,1538956.9999999998,106441.0,,
480000,759725.9999999999,1547949.0000000002,104925.0,,
480600,696103.9999999999,1518061.0000000005,105079.00000000003,,
481200,689219.0,1479178.0000000002,102389.0,,
481800,760015.0,1495209.9999999998,103377.99999999997,,
482400,702659.0,1429537.0000000005,118936.99999999997,,
483000,1050009.0,1476847.0000000005,97673.0,,
483600,787843.0,1494384.0,104401.99999999997,,
484200,1063168.0000000002,1490485.0000000007,106472.00000000004,,
484800,1363572.0,1457335.9999999998,107426.00000000001,,
485400,835211.0,1435412.0,107934.99999999997,,
486000,724171.0,1513316.0,109542.0,,
486600,677284.9999999999,1546818.0000000005,109018.0,,
487200,677356.0,1503728.9999999998,126042.0,,
487800,681353.0,1572313.0000000005,116824.0,,
488400,677870.0000000001,1548407.0000000002,95502.99999999999,,
489000,680338.9999999999,1489688.0000000005,104915.99999999997,,
489600,684400.0,1493773.0000000002,100364.0,,
490200,687125.0,1458226.0,101931.0,,
490800,699334.0,1431264.9999999998,102466.99999999999,,
491400,785837.9999999999,1385439.0,103159.00000000001,,
492000,710341.0,1457387.0000000007,102308.0,,
492600,741377.9999999999,1453200.0000000002,101159.99999999996,,
493200,688850.0,1374677.9999999998,100700.99999999996,,
493800,677196.9999999999,1412610.0000000002,101045.0,,
494400,668947.0,1424298.9999999995,98559.99999999999,,
495000,724090.0,1428777.0000000002,100294.99999999999,,
495600,687417.0,1374269.0000000002,97569.0,,
496200,653880.0,1542679.0,99973.99999999997,,
496800,661471.0,1471021.9999999998,97599.99999999996,,
497400,654387.9999999998,1547880.9999999998,102471.99999999994,,
498000,670042.0,1533472.0,118189.99999999999,,
498600,679157.9999999999,1475509.0000000005,121570.99999999991,,
499200,678937.0,1474020.9999999998,124909.00000000001,,
499800,689636.0,1511202.9999999998,124716.00000000001,,
500400,713799.0,1433030.0,188611.0,,
501000,722313.0,1206317.0,212927.00000000003,,
501600,737859.9999999999,1377644.0000000005,192800.99999999994,,
502200,757384.0000000001,1481860.9999999998,213472.0000000001,,
502800,772867.9999999999,1409522.9999999998,188607.0000000001,,
503400,791272.9999999999,1523233.0,108872.99999999999,,
504000,845792.0,1425765.0000000002,130986.0,,
504600,869117.0,1470444.0000000002,128097.0,,
505200,894152.0000000001,1486696.0,169911.00000000003,,
505800,917790.0,1487921.0000000005,202423.0,,
506400,930042.0,1494073.000000001,196046.00000000003,,
507000,941525.9999999999,1484067.9999999995,190892.99999999994,,
507600,916800.0000000001,0.0,115946.00000000001,,
508200,919211.0,0.0,161125.99999999997,,
508800,934542.0,0.0,170364.00000000003,,
509400,932275.9999999999,0.0,198031.0,,
510000,917689.0000000001,0.0,141359.0,,
510600,911400.9999999998,8363.000000000002,207432.99999999994,,
511200,894833.0,1551342.0000000005,196611.0,,
511800,861547.0,1522076.9999999993,132888.99999999997,,
512400,857561.0,1543285.9999999993,118648.99999999999,,
513000,818889.9999999999,1522788.0000000002,146915.0,,
513600,804251.0,1486587.0000000002,113541.99999999999,,
514200,772266.0000000001,1500432.0000000005,72871.99999999999,,
514800,764365.0000000001,1491454.9999999998,85933.0,,
515400,725787.0,1489509.0000000005,94631.99999999999,,
516000,696127.0,1466596.0000000005,94284.00000000001,,
516600,674298.0000000001,1457056.0,83988.0,,
517200,655232.0,1405562.0,93678.0,,
517800,626612.0,1436089.999999999,97124.99999999997,,
518400,604550.0,1433954.9999999998,98749.99999999999,,
519000,575036.0,1402874.0000000002,86768.00000000003,,
519600,557002.9999999999,1459392.0,114120.99999999997,,
520200,537779.9999999999,1430982.0000000002,104035.00000000004,,
520800,525833.9999999999,920167.0,123810.00000000001,,
521400,505286.0,560357.9999999997,93392.99999999999,,
522000,483598.00000000006,525863.0000000001,95725.00000000001,,
522600,468668.0,592364.0,85036.0,,
523200,474162.0,508857.00000000006,98988.0,,
523800,457454.00000000006,530644.9999999999,92511.99999999999,,
524400,437518.0,1167650.9999999998,99375.00000000001,,
525000,468898.0,1502537.0,81945.0,,
525600,498996.9999999999,1584640.9999999995,69178.00000000001,,
526200,474117.0000000001,1584507.9999999998,83844.0,,
526800,463357.00000000006,1568532.9999999998,77670.0,,
527400,448091.99999999994,1560629.0,66876.99999999999,,
528000,444982.9999999999,1600819.0,88837.0,,
528600,441399.0,1588069.0000000002,96848.0,,
529200,474721.0,1546622.0,86316.00000000001,,
529800,460358.0,1540854.9999999995,84120.0,,
530400,471315.0,1586679.0,76236.0,,
531000,427493.99999999994,1591525.0,72551.0,,
531600,400634.0,1605535.0000000005,73354.99999999999,,
532200,395122.00000000006,1584643.000000001,83759.0,,
532800,395377.0,1580865.0000000002,85987.0,,
533400,393732.99999999994,1587440.9999999998,72286.0,,
534000,391690.99999999994,1550244.9999999995,67525.0,,
534600,387775.9999999999,1538743.9999999998,65555.0,,
535200,392765.00000000006,1531283.9999999995,74927.00000000001,,
535800,394057.0,1371029.0000000005,88530.99999999999,,
536400,393224.0,1352329.0,58855.0,,
537000,390182.00000000006,1365513.9999999993,62057.99999999999,,
537600,396651.0,1327526.0,61757.00000000001,,
538200,398293.0,1360928.0,66394.0,,
538800,399395.0,1361667.0000000005,69637.99999999999,,
539400,404140.00000000006,1365701.0,75189.99999999999,,
540000,423399.9999999999,1351492.9999999998,86372.00000000001,,
540600,426279.0,1373727.0,83233.00000000001,,
541200,428605.0,1371667.0,79405.0,,
541800,445935.0000000002,1402760.9999999995,84640.0,,
542400,470043.99999999994,1419988.0000000005,77390.00000000001,,
543000,459624.00000000006,1470102.0000000002,72374.0,,
543600,481849.99999999994,1445485.9999999998,81868.0,,
544200,467260.99999999994,1470594.0000000002,94198.00000000001,,
544800,486009.0,1483770.0000000005,75376.99999999997,,
545400,496311.99999999994,1494377.0000000002,89200.00000000001,,
546000,511271.0,1470574.9999999998,79004.99999999999,,
546600,512445.99999999994,1440491.0000000002,78942.99999999997,,
547200,528435.0,1429712.0000000007,80141.00000000001,,
547800,549498.0,1465114.0,65428.000000000015,,
548400,547839.0,1485962.0,80625.00000000001,,
549000,581902.9999999999,1401154.0000000002,78333.99999999999,,
549600,602108.0,1385584.000000001,74761.0,,
550200,620521.0000000001,1364715.0,86178.00000000001,,
550800,668012.9999999999,1337564.9999999998,96270.99999999996,,
